script,nominal_waves,period_steps,actual_cycles_after_start,step,schedule_ratio,wsd_ratio,block_lr,gamma_lr
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1821,1.246636998415015,1.0,0.002243946597147027,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1822,1.246910228687503,1.0,0.002244438411637505,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1823,1.247183361483743,1.0,0.0022449300506707376,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1824,1.2474563966959067,1.0,0.002245421514052632,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1825,1.247729334216204,1.0,0.002245912801589167,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1826,1.248002173936883,1.0,0.002246403913086389,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1827,1.2482749157502318,1.0,0.002246894848350417,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1828,1.2485475595485753,1.0,0.0022473856071874355,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1829,1.2488201052242789,1.0,0.002247876189403702,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1830,1.2490925526697454,1.0,0.0022483665948055415,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1831,1.249364901777417,1.0,0.0022488568231993507,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1832,1.2496371524397745,1.0,0.002249346874391594,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1833,1.2499093045493377,1.0,0.0022498367481888076,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1834,1.2501813579986654,1.0,0.0022503264443975977,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1835,1.250453312680355,1.0,0.002250815962824639,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1836,1.250725168487043,1.0,0.0022513053032766775,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1837,1.2509969253114055,1.0,0.00225179446556053,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1838,1.2512685830461567,1.0,0.002252283449483082,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1839,1.2515401415840506,1.0,0.002252772254851291,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1840,1.2518116008178803,1.0,0.0022532608814721847,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1841,1.252082960640478,1.0,0.00225374932915286,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1842,1.252354220944715,1.0,0.002254237597700487,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1843,1.2526253816235022,1.0,0.002254725686922304,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1844,1.2528964425697895,1.0,0.002255213596625621,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1845,1.2531674036765663,1.0,0.0022557013266178193,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1846,1.2534382648368616,1.0,0.002256188876706351,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1847,1.2537090259437436,1.0,0.0022566762466987383,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1848,1.2539796868903201,1.0,0.0022571634364025764,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1849,1.2542502475697384,1.0,0.002257650445625529,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1850,1.2545207078751857,1.0,0.0022581372741753343,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1851,1.2547910676998884,1.0,0.002258623921859799,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1852,1.2550613269371125,1.0,0.0022591103884868026,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1853,1.255331485480164,1.0,0.002259596673864295,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1854,1.255601543222389,1.0,0.0022600827778003004,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1855,1.2558715000571725,1.0,0.0022605687001029107,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1856,1.25614135587794,1.0,0.002261054440580292,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1857,1.2564111105781568,1.0,0.002261539999040682,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1858,1.2566807640513278,1.0,0.00226202537529239,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1859,1.2569503161909983,1.0,0.002262510569143797,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1860,1.2572197668907532,1.0,0.002262995580403356,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1861,1.2574891160442176,1.0,0.0022634804088795916,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1862,1.257758363545057,1.0,0.0022639650543811026,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1863,1.2580275092869768,1.0,0.0022644495167165584,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1864,1.258296553163722,1.0,0.0022649337956946996,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1865,1.2585654950690786,1.0,0.0022654178911243415,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1866,1.2588343348968727,1.0,0.002265901802814371,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1867,1.2591030725409706,1.0,0.002266385530573747,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1868,1.2593717078952786,1.0,0.0022668690742115014,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1869,1.2596402408537444,1.0,0.0022673524335367398,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1870,1.2599086713103547,1.0,0.0022678356083586384,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1871,1.2601769991591378,1.0,0.002268318598486448,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1872,1.2604452242941622,1.0,0.0022688014037294917,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1873,1.2607133466095366,1.0,0.002269284023897166,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1874,1.2609813659994105,1.0,0.002269766458798939,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1875,1.2612492823579744,1.0,0.0022702487082443537,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1876,1.261517095579459,1.0,0.002270730772043026,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1877,1.261784805558136,1.0,0.0022712126500046446,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1878,1.2620524121883174,1.0,0.0022716943419389714,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1879,1.262319915364357,1.0,0.0022721758476558426,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1880,1.262587314980648,1.0,0.002272657166965166,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1881,1.2628546109316257,1.0,0.002273138299676926,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1882,1.2631218031117657,1.0,0.002273619245601178,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1883,1.2633888914155849,1.0,0.0022741000045480527,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1884,1.263655875737641,1.0,0.0022745805763277538,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1885,1.2639227559725332,1.0,0.0022750609607505596,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1886,1.2641895320149008,1.0,0.0022755411576268216,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1887,1.2644562037594254,1.0,0.0022760211667669657,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1888,1.2647227711008286,1.0,0.0022765009879814916,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1889,1.2649892339338742,1.0,0.0022769806210809736,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1890,1.265255592153367,1.0,0.0022774600658760605,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1891,1.2655218456541528,1.0,0.002277939322177475,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1892,1.2657879943311192,1.0,0.0022784183897960144,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1893,1.2660540380791943,1.0,0.0022788972685425495,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1894,1.2663199767933488,1.0,0.002279375958228028,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1895,1.2665858103685943,1.0,0.0022798544586634696,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1896,1.2668515386999837,1.0,0.0022803327696599707,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1897,1.2671171616826116,1.0,0.0022808108910287008,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1898,1.2673826792116147,1.0,0.0022812888225809064,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1899,1.2676480911821704,1.0,0.0022817665641279065,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1900,1.2679133974894983,1.0,0.002282244115481097,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1901,1.26817859802886,1.0,0.002282721476451948,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1902,1.2684436926955582,1.0,0.002283198646852005,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1903,1.2687086813849378,1.0,0.0022836756264928877,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1904,1.2689735639923856,1.0,0.002284152415186294,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1905,1.26923834041333,1.0,0.002284629012743994,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1906,1.2695030105432417,1.0,0.002285105418977835,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1907,1.2697675742776329,1.0,0.002285581633699739,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1908,1.270032031512058,1.0,0.002286057656721704,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1909,1.2702963821421134,1.0,0.002286533487855804,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1910,1.270560626063438,1.0,0.002287009126914188,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1911,1.2708247631717122,1.0,0.0022874845737090818,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1912,1.271088793362659,1.0,0.002287959828052786,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1913,1.2713527165320433,1.0,0.002288434889757678,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1914,1.2716165325756725,1.0,0.0022889097586362107,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1915,1.2718802413893964,1.0,0.0022893844345009133,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1916,1.2721438428691063,1.0,0.0022898589171643914,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1917,1.2724073369107374,1.0,0.0022903332064393273,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1918,1.2726707234102659,1.0,0.0022908073021384785,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1919,1.272934002263711,1.0,0.00229128120407468,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1920,1.2731971733671346,1.0,0.0022917549120608422,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1921,1.2734602366166405,1.0,0.002292228425909953,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1922,1.273723191908376,1.0,0.002292701745435077,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1923,1.2739860391385303,1.0,0.0022931748704493543,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1924,1.2742487782033352,1.0,0.002293647800766003,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1925,1.274511408999066,1.0,0.0022941205361983186,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1926,1.2747739314220397,1.0,0.0022945930765596715,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1927,1.2750363453686169,1.0,0.0022950654216635103,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1928,1.2752986507352009,1.0,0.0022955375713233617,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1929,1.2755608474182374,1.0,0.002296009525352827,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1930,1.2758229353142152,1.0,0.002296481283565587,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1931,1.2760849143196664,1.0,0.0022969528457753995,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1932,1.2763467843311658,1.0,0.002297424211796098,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1933,1.2766085452453313,1.0,0.002297895381441596,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1934,1.2768701969588236,1.0,0.0022983663545258826,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1935,1.277131739368347,1.0,0.0022988371308630246,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1936,1.2773931723706486,1.0,0.0022993077102671676,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1937,1.277654495862519,1.0,0.002299778092552534,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1938,1.2779157097407914,1.0,0.0023002482775334246,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1939,1.278176813902343,1.0,0.0023007182650242176,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1940,1.2784378082440941,1.0,0.0023011880548393696,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1941,1.2786986926630077,1.0,0.002301657646793414,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1942,1.2789594670560915,1.0,0.002302127040700965,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1943,1.2792201313203957,1.0,0.002302596236376712,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1944,1.2794806853530138,1.0,0.0023030652336354248,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1945,1.2797411290510834,1.0,0.0023035340322919502,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1946,1.2800014623117857,1.0,0.0023040026321612143,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1947,1.280261685032345,1.0,0.002304471033058221,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1948,1.2805217971100293,1.0,0.0023049392347980527,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1949,1.280781798442151,1.0,0.0023054072371958717,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1950,1.2810416889260654,1.0,0.002305875040066918,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1951,1.2813014684591717,1.0,0.002306342643226509,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1952,1.2815611369389133,1.0,0.002306810046490044,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1953,1.281820694262777,1.0,0.0023072772496729984,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1954,1.282080140328294,1.0,0.002307744252590929,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1955,1.2823394750330386,1.0,0.0023082110550594693,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1956,1.2825986982746298,1.0,0.0023086776568943335,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1957,1.2828578099507308,1.0,0.0023091440579113155,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1958,1.2831168099590478,1.0,0.002309610257926286,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1959,1.2833756981973319,1.0,0.0023100762567551973,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1960,1.2836344745633783,1.0,0.0023105420542140808,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1961,1.2838931389550259,1.0,0.0023110076501190466,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1962,1.2841516912701583,1.0,0.002311473044286285,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1963,1.2844101314067031,1.0,0.0023119382365320656,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1964,1.2846684592626323,1.0,0.002312403226672738,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1965,1.2849266747359618,1.0,0.0023128680145247313,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1966,1.2851847777247527,1.0,0.002313332599904555,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1967,1.2854427681271097,1.0,0.0023137969826287972,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1968,1.2857006458411826,1.0,0.0023142611625141286,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1969,1.285958410765165,1.0,0.0023147251393772967,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1970,1.2862160627972954,1.0,0.0023151889130351316,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1971,1.2864736018358571,1.0,0.0023156524833045427,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1972,1.2867310277791777,1.0,0.00231611585000252,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1973,1.2869883405256295,1.0,0.002316579012946133,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1974,1.2872455399736293,1.0,0.002317041971952533,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1975,1.2875026260216393,1.0,0.0023175047268389508,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1976,1.2877595985681656,1.0,0.002317967277422698,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1977,1.2880164575117594,1.0,0.002318429623521167,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1978,1.2882732027510173,1.0,0.002318891764951831,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1979,1.2885298341845801,1.0,0.0023193537015322443,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1980,1.2887863517111338,1.0,0.002319815433080041,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1981,1.2890427552294093,1.0,0.0023202769594129367,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1982,1.2892990446381827,1.0,0.0023207382803487287,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1983,1.2895552198362747,1.0,0.0023211993957052944,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1984,1.2898112807225517,1.0,0.002321660305300593,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1985,1.2900672271959246,1.0,0.002322121008952664,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1986,1.2903230591553503,1.0,0.0023225815064796306,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1987,1.2905787764998298,1.0,0.0023230417976996937,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1988,1.2908343791284103,1.0,0.0023235018824311385,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1989,1.291089866940184,1.0,0.0023239617604923313,0.0018
train_gpt2_gamma_cosine_wave_lrmatched_B0128_devB064.py,2,10000,1.94,1990,1.2913452398342882,1.0,0.0023244214317017188,0.0018
